Super1,ProdName1,Super2,ProdName2,Super3,ProdName3,ProdPrice1,ProdPrice2,ProdPrice3,ProdPath1,ProdPath2,ProdPath3
1,Ζυμαρικά ΜΑΡΑΤΑ Φιδές ψιλός 250gr,2,ΑΒ Φιδές Ψιλός 250 gr Βασικά τυποποιημένα τρόφιμα,0,0,"0,45 €/τεμ.","€0,45",0,D:/th/59.JPG,D:/th/166.JPG,0
1,Ζυμαρικά MISKO Φιδές Ψιλός 250gr,2,ΑΒ Φιδές Ψιλός 250 gr Βασικά τυποποιημένα τρόφιμα,0,0,"0,55 €/τεμ.","€0,45",0,D:/th/60.JPG,D:/th/166.JPG,0
1,Κατεψυγμένα Γεύματα Χταπόδι με Κοφτό Μακαρονάκι ΚΟΝΤΟΒΕΡΟΣ 300gr,2,ΑΒ YOU'LL LOVE Χταπόδι Με Μακαρονάκι Κοφτό 300gr Έτοιμα Γεύματα,0,0,"4,98 €/τεμ.","€5,00",0,D:/th/61.JPG,D:/th/164.JPG,0
1,Απορρυπαντικά ρούχων VANISH Oxi Action Ενισχυτικό Πλύσης Σκόνη White 300gr,2,"VANISH, OXI ACTION ΕΝΙΣΧΥΤΙΚΟ ΠΛΥΣΗΣ POWER WHITE 500 GR Καθαριστικά - Χαρτικά & είδη σπιτιού",0,0,"3,00 €/τεμ.","€7,18",0,D:/th/62.JPG,D:/th/173.JPG,0
1,Αναψυκτικά Σόδες Ενεργειακά ποτά SPRITE Αναψυκτικό Γκαζόζα 6x330ml,2,"SPRITE Αναψυκτικό Γκαζόζα Κουτί 6x330ml Έκπτωση 0.7Ε Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"3,28 €/τεμ.","€2,58",0,D:/th/63.JPG,D:/th/178.JPG,0
1,Απορρυπαντικά ρούχων SKIP Απορρυπαντικό Πλυντηρίου Ρούχων Σκόνη Spring Fresh 45 πλύσεις,2,SKIP ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ SPRING FRESH 20 MEZ Καθαριστικά - Χαρτικά & είδη σπιτιού,0,0,"7,38 €/τεμ.","€3,89",0,D:/th/64.JPG,D:/th/174.JPG,0
1,Φροντίδα Σώματος SANEX Αποσμητικό Roll On Dermo Extra Control 50ml,2,SANEX Αποσμητικό Roll On Zero% Respect & Control 50ml 1+1 Δώρο Είδη προσωπικής περιποίησης,0,0,"3,88 €/τεμ.",OOS,0,D:/th/65.JPG,D:/th/103.JPG,0
1,Νερά SAN PELLEGRINO Νερό Ανθρακούχο 6x1lt,2,"SAN PELLEGRINO Ανθρακούχο Νερό Φιάλη 250ml Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"6,30 €/τεμ.","€0,78",0,D:/th/66.JPG,D:/th/157.JPG,0
1,Νερά SAN PELLEGRINO Νερό Ανθρακούχο 1lt,2,"SAN PELLEGRINO Ανθρακούχο Νερό Φιάλη 250ml Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"1,05 €/τεμ.","€0,78",0,D:/th/67.JPG,D:/th/157.JPG,0
1,Εντομοαπωθητικά Εντομοκτόνα RAID Night Day Εντομοαπωθητικό Σετ,2,RAID Εντομοαπωθητικό Σετ Night & Day 1 Τεμάχιο Καθαριστικά - Χαρτικά & είδη σπιτιού,0,0,"5,25 €/τεμ.","€3,94",0,D:/th/68.JPG,D:/th/96.JPG,0
1,Βρεφικές Παιδικές πάνες Μωρομάντηλα PAMPERS Premium Care Πάνες Νο2 4-8Kg 148τεμ,2,PAMPERS Πάνες Μωρού Premium Care Monthly Pack Νο2 4-8kg 240 Τεμάχια Όλα για το μωρό,0,0,"24,70 €/τεμ.","€37,99",0,D:/th/69.JPG,D:/th/171.JPG,0
1,Φροντίδα Σώματος NIVEA Men Αποσμητικό Roll On Dry Impact 50ml,2,NIVEA Αποσμητικό Roll On Dry Impact 50ml 1+1 Δώρο 1+1 Είδη προσωπικής περιποίησης,0,0,"4,15 €/τεμ.","€4,05",0,D:/th/70.JPG,D:/th/89.JPG,0
1,Αντηλιακά NIVEA SUN Protect Moisture Αντηλιακό Σώματος Λοσιόν Spf50 200ml,2,NIVEA Αντηλιακή Λοσιόν Protect & Moisture SPF50+ 200ml Είδη προσωπικής περιποίησης,0,0,"9,50 €/τεμ.","€7,75",0,D:/th/71.JPG,D:/th/175.JPG,0
1,Φυτικά Άλλα ροφήματα Ψυγείου NESTLE Junior Ρόφημα Γάλακτος για Νήπια 2+ Ετών 1lt,2,"NESTLE, JUNIOR Ρόφημα Γάλακτος Παιδικό Junior 2+ 1 lt Γαλακτοκομικά & Είδη Ψυγείου",0,0,"2,22 €/τεμ.","€2,22",0,D:/th/72.JPG,0,0
1,Καφέδες Ροφήματα Αφεψήματα NESCAFE Gold Καφές Στιγμιαίος Toffee Nut Latte 8x19 5gr,2,"NESCAFE, GOLD Στιγμιαίος Καφές Vanilla Latte 8x18.5gr Πρωϊνό - snacking & ροφήματα",0,0,"2,80 €/τεμ.","€2,60",0,D:/th/73.JPG,D:/th/116.JPG,0
1,Βούτυρα LURPAK Βούτυρο Soft Αλατισμένο 225gr,2,LURPAK Βούτυρο Soft Αλατισμένο Σκαφάκι 225g Γαλακτοκομικά & Είδη Ψυγείου,0,0,"3,38 €/τεμ.","€3,38",0,D:/th/74.JPG,D:/th/172.JPG,0
1,Σερβιέτες Πάνες ενηλίκων LIBRESSE Σερβιέτες Goodnight Maxi 10τεμ,2,LIBRESSE Σερβιέτες Goodnight Maxi Wings 10 Τεμάχια Είδη προσωπικής περιποίησης,0,0,"1,45 €/τεμ.","€2,98",0,D:/th/75.JPG,D:/th/93.JPG,0
1,Φροντίδα Μαλλιών LE PETIT MARSEILLAIS Σαμπουάν Μαλλιών Καρύδα Άνθη Πορτοκαλιάς για Ενυδάτωση 300ml +1 Δώρο,2,LE PETIT MARSEILLAIS Μάσκα Μαλλιών 3 σε 1 Νερό Καρύδας & Άνθη Πορτοκαλιάς 300ml Είδη προσωπικής περιποίησης,0,0,"3,85 €/τεμ.","€5,49",0,D:/th/76.JPG,D:/th/90.JPG,0
1,Φροντίδα Σώματος LE PETIT MARSEILLAIS Αφρόλουτρο Άνθη Πορτοκαλιάς Βιολογικό 250ml +1 Δώρο,2,LE PETIT MARSEILLAIS Μάσκα Μαλλιών 3 σε 1 Νερό Καρύδας & Άνθη Πορτοκαλιάς 300ml Είδη προσωπικής περιποίησης,0,0,"3,10 €/τεμ.","€5,49",0,D:/th/77.JPG,D:/th/90.JPG,0
1,Καφέδες Ροφήματα Αφεψήματα LAVAZZA Καφές Espresso Oro Mountain Grown 250gr,2,LAVAZZA Καφές Qualita Oro Mountain Grown 250g Πρωϊνό - snacking & ροφήματα,0,0,"6,88 €/τεμ.","€6,89",0,D:/th/78.JPG,D:/th/160.JPG,0
1,Ποτά JOHNNIE WALKER Ουίσκι Double Black 700ml,2,"JOHNNIE WALKER Ουίσκι Black Label 700ml Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"34,20 €/τεμ.","€29,90",0,D:/th/79.JPG,D:/th/108.JPG,0
1,Ποτά JACK DANIEL'S Gentleman Jack Ουίσκι 700ml,2,"JACK DANIEL'S ΟΥΙΣΚΙ HONEY TENESSEE 700 ML Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"30,40 €/τεμ.","€25,60",0,D:/th/80.JPG,D:/th/109.JPG,0
1,Λάδια Λίπη GAEA Εξαιρετικά Παρθένο Ελαιόλαδο Βιολογικό 750ml,2,GAEA Ελαιόλαδο Έξτρα Παρθένο Βιολογικό 750 ml Βασικά τυποποιημένα τρόφιμα,0,0,"6,10 €/τεμ.","€9,10",0,D:/th/81.JPG,D:/th/88.JPG,0
1,Αναψυκτικά Σόδες Ενεργειακά ποτά LIPTON Ice Tea Πράσινο τσάι Λεμόνι Χωρίς ζάχαρη 1 5lt,2,"FUZE Ice Tea Πράσινο Τσάι Λεμόνι Χωρίς Ζάχαρη 500ml Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"1,86 €/τεμ.","€1,37",0,D:/th/82.JPG,D:/th/179.JPG,0
1,Πατατάκια Γαριδάκια άλλα Σνακ ELITE Κράκερς Μεσογειακά Ντομάτα Βασιλικός 3x105gr,2,ELITE Κράκερς Μεσογειακά Ντομάτα & Βασιλικός 3x105g Έκπτωση 1Ε Πρωϊνό - snacking & ροφήματα,0,0,"2,05 €/τεμ.","€2,45",0,D:/th/83.JPG,D:/th/94.JPG,0
1,Αναψυκτικά Σόδες Ενεργειακά ποτά COCA COLA Αναψυκτικό 2x1 5lt,2,"COCA COLA, ZERO ΑΝΑΨΥΚΤΙΚΟ COLA ZERO 1,5LT Κρασιά, ποτά, αναψυκτικά, νερά",0,0,"2,58 €/τεμ.","€1,49",0,D:/th/84.JPG,D:/th/100.JPG,0
1,Ημίσκληρα τυριά Κασέρι ΘΥΜΕΛΗΣ ΠΟΠ Μυτιλήνης 300gr,2,#NAME?,0,0,"4,08 €/τεμ.","~€4,56",0,D:/th/85.JPG,D:/th/165.JPG,0
2,ΚΡΙΣ ΚΡΙΣ Ψωμί Τόστ Πολύσπορο 360g Άρτος Ζαχαροπλαστείο,1,Ψωμί τυποποιημένο ΚΡΙΣ ΚΡΙΣ Πολύσπορο Ψωμί Τοστ 360gr,0,0,"€1,48","1,48 €/τεμ.",0,D:/th/86.JPG,D:/th/54.JPG,0
2,ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τοστ Σίκαλης Μίνι 340g Άρτος Ζαχαροπλαστείο,1,Ψωμί τυποποιημένο ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τοστ Σίκαλης Μίνι 340gr,3,ΑΡΤΟΖΑΧΑΡΟΠΛΑΣΤΕΙΟ ΚΑΡΑΜΟΛΕΓΚΟΣ Καραμολέγκος Ψωμί Τοστ Σίκαλης 340 gr,"€1,20","1,20 €/τεμ.",1.20€/ΤΕΜ,D:/th/87.JPG,D:/th/24.JPG,D:/th/189.JPG
2,GAEA Ελαιόλαδο Έξτρα Παρθένο Βιολογικό 750 ml Βασικά τυποποιημένα τρόφιμα,1,Λάδια Λίπη GAEA Εξαιρετικά Παρθένο Ελαιόλαδο Βιολογικό 750ml,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΧΩΡΙΟ Χωριό Παρθένο Ελαιόλαδο 750 ml,"€9,10","6,10 €/τεμ.","5.69€ /ΤΕΜ
6.32€/ΤΕΜ",D:/th/88.JPG,D:/th/81.JPG,D:/th/237.JPG
2,NIVEA Αποσμητικό Roll On Dry Impact 50ml 1+1 Δώρο 1+1 Είδη προσωπικής περιποίησης,1,Φροντίδα Σώματος NIVEA Men Αποσμητικό Roll On Dry Impact 50ml,0,0,"€4,05","4,15 €/τεμ.",0,D:/th/89.JPG,D:/th/70.JPG,0
2,LE PETIT MARSEILLAIS Μάσκα Μαλλιών 3 σε 1 Νερό Καρύδας & Άνθη Πορτοκαλιάς 300ml Είδη προσωπικής περιποίησης,1,Φροντίδα Μαλλιών LE PETIT MARSEILLAIS Σαμπουάν Μαλλιών Καρύδα Άνθη Πορτοκαλιάς για Ενυδάτωση 300ml +1 Δώρο,0,0,"€5,49","3,85 €/τεμ.",0,D:/th/90.JPG,D:/th/76.JPG,0
2,"PHILADELPHIA Τυρί Κρέμα 300gr Τυριά, Αλλαντικά & Delicatessen",1,Τυριά αλειφόμενα Μίνι τυράκια Τυρί Κρέμα PHILADELPHIA 300gr,0,0,"€2,98","2,98 €/τεμ.",0,D:/th/91.JPG,D:/th/8.JPG,0
2,LACTA Σοκολάτα Γάλακτος Αμυγδάλου 85gr Πρωϊνό - snacking & ροφήματα,1,Σοκολάτες LACTA Σοκολάτα Αμυγδάλου 85gr,0,0,"€1,03","1,38 €/τεμ.",0,D:/th/92.JPG,D:/th/10.JPG,0
2,LIBRESSE Σερβιέτες Goodnight Maxi Wings 10 Τεμάχια Είδη προσωπικής περιποίησης,1,Σερβιέτες Πάνες ενηλίκων LIBRESSE Σερβιέτες Goodnight Maxi 10τεμ,0,0,"€2,98","1,45 €/τεμ.",0,D:/th/93.JPG,D:/th/75.JPG,0
2,ELITE Κράκερς Μεσογειακά Ντομάτα & Βασιλικός 3x105g Έκπτωση 1Ε Πρωϊνό - snacking & ροφήματα,1,Πατατάκια Γαριδάκια άλλα Σνακ ELITE Κράκερς Μεσογειακά Ντομάτα Βασιλικός 3x105gr,0,0,"€2,45","2,05 €/τεμ.",0,D:/th/94.JPG,D:/th/83.JPG,0
2,"ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ Οίνος Λευκός 1lt Κρασιά, ποτά, αναψυκτικά, νερά",1,Κρασιά Σαμπάνιες ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ Ένωση Πεζών Κρήτης Λευκός Οίνος 1lt,0,0,"€2,29","2,40 €/τεμ.",0,D:/th/95.JPG,D:/th/1.JPG,0
2,RAID Εντομοαπωθητικό Σετ Night & Day 1 Τεμάχιο Καθαριστικά - Χαρτικά & είδη σπιτιού,1,Εντομοαπωθητικά Εντομοκτόνα RAID Night Day Εντομοαπωθητικό Σετ,0,0,"€3,94","5,25 €/τεμ.",0,D:/th/96.JPG,D:/th/68.JPG,0
2,ΠΑΠΑΔΟΠΟΥΛΟΥ ΜΠΙΣΚΟΤΑ ΜΕ ΚΟΜΜΑΤΙΑ ΣΟΚΟΛΑΤΑΣ 180 GR Πρωϊνό - snacking & ροφήματα,1,Μπισκότα ΠΑΠΑΔΟΠΟΥΛΟΥ Cookies Μπισκότα με Κομμάτια Σοκολάτας Κακάο 2x180gr,3,ΠΡΩΙΝΟ ΡΟΦΗΜΑΤΑ ΣΝΑΚΣ ΠΑΠΑΔΟΠΟΥΛΟΥ Παπαδοπούλου Cookies Μπισκότα Με Κομμάτια Σοκολάτας Κακάο 2 x 180 gr -0 65€,"€1,37","1,59 €/τεμ.","1.48€ /ΤΕΜ
1.97€/ΤΕΜ",D:/th/97.JPG,D:/th/13.JPG,D:/th/180.JPG
2,"AMITA ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ ΜΗΛΟ ΚΑΡΟΤΟ 330 ML Κρασιά, ποτά, αναψυκτικά, νερά",1,Χυμοί VIVA Fresh Χυμός Φυσικός Καρότο Μήλο Πορτοκάλι 1lt,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ ΑΜΙΤΑ Amita Motion Φυσικός Χυμός 330 ml,"€0,70","1,17 €/τεμ.",0.90€/ΤΕΜ,D:/th/98.JPG,0,D:/th/196.JPG
2,"COCA COLA, ZERO ΑΝΑΨΥΚΤΙΚΟ COLA 2 X1 LT Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά COCA COLA Zero Αναψυκτικό Χωρίς ζάχαρη 330ml,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ COCA COLA Coca Cola Zero Αναψυκτικό 6 x 330 ml,"€2,16","0,64 €/τεμ.",3.90€/ΤΕΜ,D:/th/99.JPG,D:/th/44.JPG,D:/th/181.JPG
2,"COCA COLA, ZERO ΑΝΑΨΥΚΤΙΚΟ COLA ZERO 1,5LT Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά COCA COLA Zero Αναψυκτικό Χωρίς ζάχαρη 330ml,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ COCA COLA Coca Cola Zero Αναψυκτικό 6 x 330 ml,"€1,49","0,64 €/τεμ.",3.90€/ΤΕΜ,D:/th/100.JPG,D:/th/44.JPG,D:/th/181.JPG
2,ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τόστ Σταρένιο Protein 340gr Άρτος Ζαχαροπλαστείο,1,Ψωμί τυποποιημένο ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τοστ Σίκαλης Μίνι 340gr,0,0,"€1,05","1,20 €/τεμ.",0,D:/th/101.JPG,D:/th/24.JPG,0
2,"HBH Φρουτοποτό Βύσσινο 1lt Κρασιά, ποτά, αναψυκτικά, νερά",1,Χυμοί ΜΑΡΑΤΑ Χυμός Φρουτοποτό Βύσσινο 1lt,0,0,OOS,"0,90 €/τεμ.",0,D:/th/102.JPG,D:/th/17.JPG,0
2,SANEX Αποσμητικό Roll On Zero% Respect & Control 50ml 1+1 Δώρο Είδη προσωπικής περιποίησης,1,Φροντίδα Σώματος SANEX Αποσμητικό Roll On Dermo Extra Control 50ml,0,0,OOS,"3,88 €/τεμ.",0,D:/th/103.JPG,D:/th/65.JPG,0
2,"NIVEA, FOR MEN Αποσμητικό Roll On Stress Protect 50ml Είδη προσωπικής περιποίησης",1,Φροντίδα Σώματος NIVEA Men Αποσμητικό Roll On Dry Impact 50ml,0,0,"€4,05","4,15 €/τεμ.",0,D:/th/104.JPG,D:/th/70.JPG,0
2,LE PETIT MARSEILLAIS Αφρόλουτρο Καρύδα 650ml 1+1 Δώρο (1+1) Είδη προσωπικής περιποίησης,1,Φροντίδα Σώματος LE PETIT MARSEILLAIS Αφρόλουτρο Άνθη Πορτοκαλιάς Βιολογικό 250ml +1 Δώρο,0,0,"€4,83","3,10 €/τεμ.",0,D:/th/105.JPG,D:/th/77.JPG,0
2,ΙΟΝ Σοκολάτα Γάλακτος 100gr Πρωϊνό - snacking & ροφήματα,1,Σοκολάτες ΙΟΝ Σοκολάτα Γάλακτος 200gr,0,0,"€1,42","2,48 €/τεμ.",0,D:/th/106.JPG,D:/th/5.JPG,0
2,ΙΟΝ Σοκολάτα Γάλακτος Αμυγδάλου 70gr Πρωϊνό - snacking & ροφήματα,1,Σοκολάτες ΙΟΝ Σοκολάτα Αμυγδάλου 100gr,0,0,"€1,18","1,42 €/τεμ.",0,D:/th/107.JPG,D:/th/15.JPG,0
2,"JOHNNIE WALKER Ουίσκι Black Label 700ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Ποτά JOHNNIE WALKER Ουίσκι Double Black 700ml,0,0,"€29,90","34,20 €/τεμ.",0,D:/th/108.JPG,D:/th/79.JPG,0
2,"JACK DANIEL'S ΟΥΙΣΚΙ HONEY TENESSEE 700 ML Κρασιά, ποτά, αναψυκτικά, νερά",1,Ποτά JACK DANIEL'S Gentleman Jack Ουίσκι 700ml,0,0,"€25,60","30,40 €/τεμ.",0,D:/th/109.JPG,D:/th/80.JPG,0
2,"BACARDI Ρούμι Λευκό Carta Blanca 700ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Ποτά BACARDI Ρούμι 700ml,0,0,"€18,35","18,35 €/τεμ.",0,D:/th/110.JPG,D:/th/19.JPG,0
2,PUMMARO Τομάτα Passata Με Καπάκι 500 gr Βασικά τυποποιημένα τρόφιμα,1,Ντοματικά PUMMARO Τομάτα Πασσάτα Κλασικό με καπάκι 500gr,0,0,"€0,86","0,86 €/τεμ.",0,D:/th/111.JPG,D:/th/7.JPG,0
2,"ΖΑΓΟΡΙ ΦΥΣΙΚΟ ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ 750 ML Κρασιά, ποτά, αναψυκτικά, νερά",1,Νερά ΖΑΓΟΡΙ Go Green Νερό Φυσικό Μεταλλικό 6x330ml,0,0,"€0,40","1,05 €/τεμ.",0,D:/th/112.JPG,D:/th/16.JPG,0
2,"ΑΥΡΑ Ανθρακούχο Νερό Φυσικό Μεταλλικό Φιάλη 4x330ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Νερά ΑΥΡΑ Νερό Φυσικό Μεταλλικό 5x1 5lt +1 Δώρο,0,0,"€2,59","1,70 €/τεμ.",0,D:/th/113.JPG,D:/th/57.JPG,0
2,"ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ Οίνος Ροζέ Κοκκινέλι 1lt Κρασιά, ποτά, αναψυκτικά, νερά",1,Κρασιά Σαμπάνιες ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ Ένωση Πεζών Κρήτης Λευκός Οίνος 1lt,0,0,OOS,"2,40 €/τεμ.",0,D:/th/114.JPG,D:/th/1.JPG,0
2,"ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ ΟΙΝΟΣ ΛΕΥΚΟΣ 5 LT Κρασιά, ποτά, αναψυκτικά, νερά",1,Κρασιά Σαμπάνιες ΤΟ ΚΡΑΣΙ ΤΗΣ ΠΑΡΕΑΣ Ένωση Πεζών Κρήτης Λευκός Οίνος 1lt,0,0,"€10,06","2,40 €/τεμ.",0,D:/th/115.JPG,D:/th/1.JPG,0
2,"NESCAFE, GOLD Στιγμιαίος Καφές Vanilla Latte 8x18.5gr Πρωϊνό - snacking & ροφήματα",1,Καφέδες Ροφήματα Αφεψήματα NESCAFE Gold Καφές Στιγμιαίος Toffee Nut Latte 8x19 5gr,0,0,"€2,60","2,80 €/τεμ.",0,D:/th/116.JPG,D:/th/73.JPG,0
2,KNORR ΜΕ ΜΠΑΧΑΡΙΚΑ ΤΣΙΠΣ ΓΑΡΙΔΑΣ 75 GR Βασικά τυποποιημένα τρόφιμα,0,0,3,ΠΡΩΙΝΟ ΡΟΦΗΜΑΤΑ ΣΝΑΚΣ KNORR Knorr Τσιπς Γαρίδας Με Μπαχαρικά 75 gr,"€1,38",0,1.72€/ΤΕΜ,D:/th/117.JPG,0,D:/th/234.JPG
2,"FAIRY ΥΓΡΟ ΑΠΟΡΡΥΠΑΝΤΙΚΟ ΠΙΑΤΩΝ ΚΑΝΟΝΙΚΟ 1,5 LT Καθαριστικά - Χαρτικά & είδη σπιτιού",1,Απορρυπαντικά πιάτων FAIRY Original Απορρυπαντικό Πλυντηρίου Πιάτων Ταμπλέτες Κανονικό 20τεμ,3,ΟΙΚΙΑΚΗ ΦΡΟΝΤΙΔΑ FAIRY Fairy Υγρό Απορρυπαντικό Πιάτων 1 5 lt,"€5,68","8,98 €/τεμ.",5.68€/ΤΕΜ,D:/th/118.JPG,0,D:/th/238.JPG
2,"ARLA Τυρί Havarti Light 16% Φέτες 150g Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΤΥΡΟΚΟΜΙΚΑ ARLA Arla Havarti Τυρί 45%,OOS,0,2.24€/250 γραμ,D:/th/119.JPG,0,D:/th/214.JPG
2,ΑΒ Κρέμα Γάλακτος 200 ml Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΟΛΥΜΠΟΣ Όλυμπος Κρέμα Γάλακτος 20% 2 x 200 ml + 1 Δώρο,"€1,24",0,2.64€/ΤΕΜ,D:/th/120.JPG,0,D:/th/226.JPG
2,ΚΡΙ ΚΡΙ Γιαούρτι Χωρίς Λακτόζη 2% 3 X 200 gr 2+1 Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΚΡΙ ΚΡΙ Κρι Κρι Αγελάδος Γιαούρτι 3 9% 2 x 200 gr + 1 Δώρο,"€1,71",0,1.92€/ΤΕΜ,D:/th/121.JPG,0,D:/th/188.JPG
2,"TENA, PANTS ΠΑΝΑ ΒΡΑΚΑΚΙ PLUS EXTRA LARGE 12 ΤΕΜ Είδη προσωπικής περιποίησης",0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ TENA Tena Pants Plus Πάνα Ακράτειας Large 14 Τεμάχια,"€12,87",0,"10.67€ /ΤΕΜ
17.78€/ΤΕΜ",D:/th/122.JPG,0,D:/th/211.JPG
2,PALMOLIVE Κρεμοσάπουνο Naturals Γάλα & Aμύγδαλο Ανταλλακτικό 750ml Είδη προσωπικής περιποίησης,0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ PALMOLIVE Palmolive Υγρό Κρεμοσάπουνο Naturals Γάλα Aμύγδαλο Ανταλλακτικό Σακουλάκι 250ml,"€1,56",0,"0.71€ /ΤΕΜ
1.18€/ΤΕΜ",D:/th/123.JPG,0,D:/th/232.JPG
2,ELVIVE ΣΑΜΠΟΥΑΝ EXTRAORDINARY OIL 400 ML Είδη προσωπικής περιποίησης,0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ ELVIVE Elvive Σαμπουάν Extraordinary Oil 400 ml,"€2,99",0,"2.74€ /ΤΕΜ
4.98€/ΤΕΜ",D:/th/124.JPG,0,D:/th/240.JPG
2,DUREX ΠΡΟΦΥΛΑΚΤΙΚΑ TOTAL CONTACT 12 ΤΕΜ Είδη προσωπικής περιποίησης,0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ DUREX Durex Προφυλακτικά Classic 12 Τεμάχια,"€10,33",0,"8.74€ /ΤΕΜ
10.28€/ΤΕΜ",D:/th/125.JPG,0,D:/th/241.JPG
2,DOVE ΑΠΟΣΜΗΤΙΚΟ SPRAY COCONUT 150 ML Είδη προσωπικής περιποίησης,0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ DOVE Dove Men Αποσμητικό Spray Cleancomfort 150 ml,"€3,14",0,"2.24€ /ΤΕΜ
4.48€/ΤΕΜ",D:/th/126.JPG,0,0
2,COLGATE Οδοντόκρεμα Total Advanced Deep Clean 75ml Είδη προσωπικής περιποίησης,0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ COLGATE Colgate Οδοντόκρεμα Total Advanced Enamel Health 75ml,"€2,38",0,"1.99€ /ΤΕΜ
3.98€/ΤΕΜ",D:/th/127.JPG,0,D:/th/243.JPG
2,"COLGATE, MAX WHITE Οδοντόκρεμα Max White One 75ml Είδη προσωπικής περιποίησης",0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ COLGATE Colgate Οδοντόκρεμα Max White One 75ml,"€2,18",0,"1.92€ /ΤΕΜ
3.84€/ΤΕΜ",D:/th/128.JPG,0,D:/th/205.JPG
2,"AIM, CRYSTAL ΟΔΟΝΤΟΚΡΕΜΑ CRYSTAL 75 ML Είδη προσωπικής περιποίησης",0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ AIM Aim Οδοντόκρεμα White System 75 ml,OOS,0,"1.47€ /ΤΕΜ
2.94€/ΤΕΜ",D:/th/129.JPG,0,D:/th/245.JPG
2,"LA VACHE QUI RIT Τηγμένο Τυρί Τυροβουτιές 140g 3+1 Δώρο Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΤΥΡΟΚΟΜΙΚΑ LA VACHE QUI RIT La Vache Qui Rit Τυρί Cheddar 10 Φέτες 200 gr,OOS,0,1.98€/ΤΕΜ,D:/th/130.JPG,0,D:/th/212.JPG
2,"LA VACHE QUI RIT Τηγμένο Τυρί 16 Μερίδες 267g Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΤΥΡΟΚΟΜΙΚΑ LA VACHE QUI RIT La Vache Qui Rit Τυρί Cheddar 10 Φέτες 200 gr,"€2,98",0,1.98€/ΤΕΜ,D:/th/131.JPG,0,D:/th/212.JPG
2,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ Αλεύρι Σκληρό 1kg 2+1 Δώρο 2+1 ΔΩΡΟ Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ Μύλοι Αγίου Γεωργίου Αλεύρι Καλαμποκιού 500 gr,"€3,36",0,0.89€/ΤΕΜ,D:/th/132.JPG,0,D:/th/209.JPG
